    X[m]        Y[m]      ZGround[m]       GroundZ0[m]       Height[m]    Wspd_2D[m/s]  Wspd_3D[m/s]  Direction[º]   Turb.Intensity  
 168           204 
6.876773e+05  7.182211e+06  8.862728e+02  2.309829e-01  1.000000e+01  3.403705e+00  3.403804e+00  8.02e+01  1.546692e-01
6.876773e+05  7.182411e+06  8.855359e+02  2.468790e-01  1.000000e+01  3.482963e+00  3.482991e+00  7.94e+01  1.604442e-01
6.876773e+05  7.182611e+06  8.832708e+02  7.325722e-02  1.000000e+01  3.714195e+00  3.714196e+00  7.96e+01  1.274396e-01
6.876773e+05  7.182811e+06  8.804472e+02  4.832534e-02  1.000000e+01  3.248803e+00  3.248816e+00  7.99e+01  1.357532e-01
6.876773e+05  7.183011e+06  8.810850e+02  3.216691e-01  1.000000e+01  2.987372e+00  2.987379e+00  7.98e+01  1.724584e-01
6.876773e+05  7.183211e+06  8.811219e+02  2.477674e-01  1.000000e+01  2.980994e+00  2.981004e+00  7.99e+01  1.670581e-01
6.876773e+05  7.183411e+06  8.799604e+02  2.794546e-01  1.000000e+01  2.987888e+00  2.987890e+00  8.01e+01  1.697892e-01
6.876773e+05  7.183611e+06  8.795812e+02  3.370190e-01  1.000000e+01  2.984047e+00  2.984051e+00  8.03e+01  1.737582e-01
6.876773e+05  7.183811e+06  8.789988e+02  1.832590e-01  1.000000e+01  3.178234e+00  3.178235e+00  8.00e+01  1.502984e-01
6.876773e+05  7.184011e+06  8.776818e+02  1.500020e-02  1.000000e+01  3.747917e+00  3.747958e+00  8.00e+01  9.766428e-02
6.876773e+05  7.184211e+06  8.777086e+02  3.682514e-04  1.000000e+01  3.967831e+00  3.967865e+00  8.00e+01  7.936063e-02
6.876773e+05  7.184411e+06  8.777342e+02  1.000000e-04  1.000000e+01  4.060861e+00  4.060869e+00  7.98e+01  5.696832e-02
6.876773e+05  7.184611e+06  8.812728e+02  1.000000e-04  1.000000e+01  4.147147e+00  4.147153e+00  7.94e+01  5.599593e-02
6.876773e+05  7.184811e+06  8.823123e+02  1.000000e-04  1.000000e+01  4.133677e+00  4.133755e+00  7.92e+01  5.577102e-02
6.876773e+05  7.185011e+06  8.775892e+02  1.000000e-04  1.000000e+01  4.061513e+00  4.061562e+00  7.89e+01  5.871420e-02
6.876773e+05  7.185211e+06  8.774795e+02  1.282474e-04  1.000000e+01  3.968216e+00  3.968239e+00  7.86e+01  6.375474e-02
6.876773e+05  7.185411e+06  8.783101e+02  1.000000e-04  1.000000e+01  3.869395e+00  3.869453e+00  7.85e+01  5.683083e-02
6.876773e+05  7.185611e+06  8.789828e+02  1.000000e-04  1.000000e+01  3.602138e+00  3.602166e+00  7.85e+01  7.069448e-02
6.876773e+05  7.185811e+06  8.798488e+02  9.918452e-04  1.000000e+01  3.373460e+00  3.373473e+00  7.81e+01  8.621924e-02
6.876773e+05  7.186011e+06  8.808746e+02  9.678624e-04  1.000000e+01  3.513281e+00  3.513282e+00  7.86e+01  7.872931e-02
6.876773e+05  7.186211e+06  8.818069e+02  1.000000e-04  1.000000e+01  3.794651e+00  3.796691e+00  7.92e+01  5.568290e-02
6.876773e+05  7.186411e+06  9.032235e+02  1.000000e-04  1.000000e+01  3.792546e+00  3.807576e+00  7.71e+01  5.522479e-02
6.876773e+05  7.186611e+06  9.067995e+02  1.000000e-04  1.000000e+01  3.686610e+00  3.692061e+00  7.45e+01  5.596787e-02
6.876773e+05  7.186811e+06  8.925909e+02  1.000000e-04  1.000000e+01  3.478211e+00  3.478603e+00  7.57e+01  5.733076e-02
6.876773e+05  7.187011e+06  8.986915e+02  4.182040e-03  1.000000e+01  3.384805e+00  3.390643e+00  7.64e+01  7.310614e-02
6.876773e+05  7.187211e+06  8.968025e+02  7.084890e-04  1.000000e+01  3.368860e+00  3.375906e+00  7.41e+01  7.569801e-02
6.876773e+05  7.187411e+06  9.084890e+02  1.000000e-04  1.000000e+01  3.392657e+00  3.393735e+00  7.31e+01  7.028328e-02
6.876773e+05  7.187611e+06  8.955964e+02  1.000000e-04  1.000000e+01  3.419309e+00  3.420534e+00  7.31e+01  5.776965e-02
6.876773e+05  7.187811e+06  8.948491e+02  1.000000e-04  1.000000e+01  3.496171e+00  3.496617e+00  7.27e+01  5.679982e-02
6.876773e+05  7.188011e+06  8.983202e+02  1.000000e-04  1.000000e+01  3.548042e+00  3.548054e+00  7.29e+01  5.646730e-02
6.876773e+05  7.188211e+06  9.108672e+02  1.000000e-04  1.000000e+01  3.504373e+00  3.504646e+00  7.28e+01  5.696674e-02
6.876773e+05  7.188411e+06  9.109482e+02  8.212223e-03  1.000000e+01  3.279612e+00  3.279981e+00  7.29e+01  8.154093e-02
6.876773e+05  7.188611e+06  9.123282e+02  1.128746e-02  1.000000e+01  3.230629e+00  3.231780e+00  7.19e+01  8.935416e-02
6.876773e+05  7.188811e+06  9.240876e+02  3.286335e-02  1.000000e+01  3.151715e+00  3.151727e+00  7.15e+01  9.964650e-02
6.876773e+05  7.189011e+06  9.080916e+02  8.123088e-03  1.000000e+01  3.064937e+00  3.068496e+00  7.18e+01  8.570151e-02
6.876773e+05  7.189211e+06  9.269823e+02  3.448281e-03  1.000000e+01  3.112607e+00  3.118358e+00  6.74e+01  9.341396e-02
6.876773e+05  7.189411e+06  9.343874e+02  7.348181e-03  1.000000e+01  3.289376e+00  3.289823e+00  6.55e+01  8.497682e-02
6.876773e+05  7.189611e+06  9.206534e+02  1.000000e-04  1.000000e+01  3.391867e+00  3.391963e+00  6.62e+01  5.841607e-02
6.876773e+05  7.189811e+06  9.143973e+02  1.000000e-04  1.000000e+01  3.328493e+00  3.329017e+00  6.71e+01  5.902508e-02
6.876773e+05  7.190011e+06  9.157585e+02  1.000000e-04  1.000000e+01  3.164121e+00  3.164164e+00  6.91e+01  7.110417e-02
6.876773e+05  7.190211e+06  9.176332e+02  3.341078e-02  1.000000e+01  3.024628e+00  3.025250e+00  6.87e+01  1.023321e-01
6.876773e+05  7.190411e+06  9.349950e+02  6.696493e-02  1.000000e+01  3.102890e+00  3.104844e+00  6.45e+01  1.074816e-01
6.876773e+05  7.190611e+06  9.458771e+02  1.000000e-04  1.000000e+01  3.199611e+00  3.199843e+00  6.39e+01  6.798293e-02
6.876773e+05  7.190811e+06  9.206282e+02  1.000000e-04  1.000000e+01  3.025087e+00  3.025188e+00  6.76e+01  6.545164e-02
6.876773e+05  7.191011e+06  9.340304e+02  1.000000e-04  1.000000e+01  2.811910e+00  2.812135e+00  6.58e+01  6.855220e-02
6.876773e+05  7.191211e+06  9.467564e+02  8.369040e-03  1.000000e+01  2.871870e+00  2.873769e+00  6.20e+01  9.492322e-02
6.876773e+05  7.191411e+06  9.356897e+02  5.393981e-02  1.000000e+01  2.977850e+00  2.979114e+00  6.32e+01  1.225408e-01
6.876773e+05  7.191611e+06  9.175836e+02  1.326874e-01  1.000000e+01  2.784030e+00  2.786157e+00  6.87e+01  1.199842e-01
6.876773e+05  7.191811e+06  9.172689e+02  1.000000e-04  1.000000e+01  2.797773e+00  2.797828e+00  6.81e+01  7.370527e-02
6.876773e+05  7.192011e+06  9.368140e+02  1.000000e-04  1.000000e+01  2.857829e+00  2.858394e+00  6.33e+01  9.029493e-02
6.876773e+05  7.192211e+06  9.326271e+02  1.000000e-04  1.000000e+01  2.863591e+00  2.864934e+00  6.35e+01  8.961749e-02
6.876773e+05  7.192411e+06  9.369565e+02  3.310639e-01  1.000000e+01  2.556905e+00  2.556980e+00  6.29e+01  1.664492e-01
6.876773e+05  7.192611e+06  9.446766e+02  3.297007e-01  1.000000e+01  2.833565e+00  2.834054e+00  5.97e+01  1.531878e-01
6.876773e+05  7.192811e+06  9.530110e+02  9.744038e-02  1.000000e+01  3.064157e+00  3.067469e+00  5.89e+01  1.230766e-01
6.876773e+05  7.193011e+06  9.368439e+02  6.861825e-02  1.000000e+01  3.150383e+00  3.160942e+00  5.85e+01  1.113617e-01
6.876773e+05  7.193211e+06  9.308224e+02  1.000000e-04  1.000000e+01  2.992051e+00  3.000405e+00  6.00e+01  6.864181e-02
6.876773e+05  7.193411e+06  9.174208e+02  1.000000e-04  1.000000e+01  2.700505e+00  2.704668e+00  6.30e+01  8.463142e-02
6.876773e+05  7.193611e+06  9.123996e+02  4.003536e-02  1.000000e+01  2.454446e+00  2.454473e+00  6.30e+01  1.162616e-01
6.876773e+05  7.193811e+06  9.266183e+02  3.918705e-02  1.000000e+01  2.680881e+00  2.688901e+00  5.95e+01  1.068466e-01
6.876773e+05  7.194011e+06  9.471972e+02  7.813885e-03  1.000000e+01  2.873214e+00  2.887898e+00  5.56e+01  1.065375e-01
6.876773e+05  7.194211e+06  9.527530e+02  6.168283e-02  1.000000e+01  3.138668e+00  3.144371e+00  5.37e+01  1.187289e-01
6.876773e+05  7.194411e+06  9.623098e+02  5.738774e-02  1.000000e+01  3.397300e+00  3.397332e+00  5.19e+01  1.209938e-01
6.876773e+05  7.194611e+06  9.470013e+02  4.602833e-04  1.000000e+01  3.420354e+00  3.434347e+00  5.30e+01  8.796493e-02
6.876773e+05  7.194811e+06  9.413573e+02  1.357934e-02  1.000000e+01  3.380482e+00  3.382088e+00  5.49e+01  8.816563e-02
6.876773e+05  7.195011e+06  9.519811e+02  1.923215e-04  1.000000e+01  3.441930e+00  3.447752e+00  5.24e+01  7.143696e-02
6.876773e+05  7.195211e+06  9.430493e+02  1.213880e-02  1.000000e+01  3.217501e+00  3.225425e+00  5.28e+01  8.888897e-02
6.876773e+05  7.195411e+06  9.377420e+02  9.495816e-04  1.000000e+01  3.009529e+00  3.016808e+00  5.16e+01  8.378646e-02
6.876773e+05  7.195611e+06  9.292435e+02  4.747074e-03  1.000000e+01  2.857317e+00  2.861784e+00  5.01e+01  9.821489e-02
6.876773e+05  7.195811e+06  9.248082e+02  1.003915e-04  1.000000e+01  2.743953e+00  2.743959e+00  4.85e+01  7.036035e-02
6.876773e+05  7.196011e+06  9.423583e+02  2.281465e-04  1.000000e+01  2.841152e+00  2.846758e+00  4.80e+01  7.908671e-02
6.876773e+05  7.196211e+06  9.437861e+02  2.643861e-04  1.000000e+01  3.070300e+00  3.080930e+00  4.60e+01  7.585833e-02
6.876773e+05  7.196411e+06  9.419291e+02  1.000000e-04  1.000000e+01  3.189648e+00  3.190729e+00  4.66e+01  5.837774e-02
6.876773e+05  7.196611e+06  9.484722e+02  1.000000e-04  1.000000e+01  3.187364e+00  3.189200e+00  4.67e+01  6.249400e-02
6.876773e+05  7.196811e+06  9.724063e+02  4.254317e-02  1.000000e+01  3.202068e+00  3.202231e+00  4.60e+01  9.484867e-02
6.876773e+05  7.197011e+06  9.725182e+02  8.962754e-02  1.000000e+01  3.084689e+00  3.085952e+00  4.91e+01  1.112305e-01
6.876773e+05  7.197211e+06  9.789403e+02  2.752673e-02  1.000000e+01  3.065506e+00  3.068054e+00  4.87e+01  1.020932e-01
6.876773e+05  7.197411e+06  9.792541e+02  3.174238e-02  1.000000e+01  2.940177e+00  2.944883e+00  4.71e+01  9.578883e-02
6.876773e+05  7.197611e+06  9.512499e+02  2.069990e-02  1.000000e+01  2.667449e+00  2.670529e+00  4.99e+01  9.235657e-02
6.876773e+05  7.197811e+06  9.634974e+02  1.303808e-02  1.000000e+01  3.007991e+00  3.024162e+00  4.46e+01  8.571028e-02
6.876773e+05  7.198011e+06  9.856245e+02  1.000000e-04  1.000000e+01  3.168355e+00  3.170338e+00  4.33e+01  7.122695e-02
6.876773e+05  7.198211e+06  9.624066e+02  1.368387e-02  1.000000e+01  2.745716e+00  2.748517e+00  4.55e+01  8.928283e-02
6.876773e+05  7.198411e+06  9.680310e+02  1.000000e-04  1.000000e+01  2.573970e+00  2.574026e+00  4.46e+01  7.179886e-02
6.876773e+05  7.198611e+06  9.733050e+02  9.981710e-03  1.000000e+01  2.596164e+00  2.598853e+00  4.15e+01  9.090330e-02
6.876773e+05  7.198811e+06  9.907946e+02  1.000000e-04  1.000000e+01  2.672770e+00  2.673286e+00  3.86e+01  7.689182e-02
6.876773e+05  7.199011e+06  9.972343e+02  1.684576e-03  1.000000e+01  2.464933e+00  2.470759e+00  3.81e+01  7.730855e-02
6.878773e+05  7.158411e+06  9.107027e+02  2.569912e-04  1.000000e+01  4.044394e+00  4.044398e+00  9.10e+01  8.338801e-02
6.878773e+05  7.158611e+06  9.136354e+02  2.396077e-02  1.000000e+01  4.211319e+00  4.212512e+00  9.13e+01  9.332769e-02
6.878773e+05  7.158811e+06  9.302072e+02  5.092114e-03  1.000000e+01  4.435421e+00  4.437854e+00  8.96e+01  8.217658e-02
6.878773e+05  7.159011e+06  9.274974e+02  1.000000e-04  1.000000e+01  4.372006e+00  4.372433e+00  8.87e+01  7.224676e-02
6.878773e+05  7.159211e+06  9.226060e+02  3.621659e-04  1.000000e+01  4.096095e+00  4.096419e+00  8.88e+01  8.796815e-02
6.878773e+05  7.159411e+06  9.212250e+02  6.798237e-04  1.000000e+01  4.134717e+00  4.135202e+00  8.75e+01  9.248556e-02
6.878773e+05  7.159611e+06  9.178845e+02  2.502713e-02  1.000000e+01  4.302997e+00  4.305452e+00  8.73e+01  9.679980e-02
6.878773e+05  7.159811e+06  9.148627e+02  3.670129e-04  1.000000e+01  4.253890e+00  4.261874e+00  9.06e+01  8.805015e-02
6.878773e+05  7.160011e+06  9.040355e+02  1.000000e-04  1.000000e+01  4.054052e+00  4.054170e+00  9.29e+01  7.005737e-02
6.878773e+05  7.160211e+06  9.063066e+02  1.000000e-04  1.000000e+01  4.111740e+00  4.116054e+00  9.12e+01  6.728037e-02
6.878773e+05  7.160411e+06  9.065422e+02  1.000000e-04  1.000000e+01  4.235668e+00  4.243126e+00  8.92e+01  6.576217e-02
6.878773e+05  7.160611e+06  9.045045e+02  1.000000e-04  1.000000e+01  4.129877e+00  4.136603e+00  8.89e+01  8.618063e-02
6.878773e+05  7.160811e+06  9.114106e+02  1.000000e-04  1.000000e+01  4.134705e+00  4.145310e+00  8.83e+01  7.761268e-02
6.878773e+05  7.161011e+06  9.145841e+02  1.000000e-04  1.000000e+01  4.385867e+00  4.393058e+00  8.62e+01  7.165421e-02
6.878773e+05  7.161211e+06  9.172912e+02  1.740096e-02  1.000000e+01  4.529521e+00  4.529659e+00  8.55e+01  9.200986e-02
6.878773e+05  7.161411e+06  9.099271e+02  1.335052e-04  1.000000e+01  4.460802e+00  4.462268e+00  8.67e+01  7.335440e-02
6.878773e+05  7.161611e+06  9.013905e+02  1.000000e-04  1.000000e+01  4.294844e+00  4.295827e+00  8.78e+01  6.751941e-02
6.878773e+05  7.161811e+06  8.980885e+02  1.000000e-04  1.000000e+01  4.352571e+00  4.352689e+00  8.80e+01  6.560341e-02
6.878773e+05  7.162011e+06  8.937565e+02  1.000000e-04  1.000000e+01  4.348314e+00  4.348314e+00  8.78e+01  6.514824e-02
6.878773e+05  7.162211e+06  8.921132e+02  1.000000e-04  1.000000e+01  4.482105e+00  4.482126e+00  8.75e+01  6.352440e-02
6.878773e+05  7.162411e+06  8.883621e+02  1.000000e-04  1.000000e+01  4.453117e+00  4.453132e+00  8.76e+01  6.483017e-02
6.878773e+05  7.162611e+06  9.001319e+02  1.000000e-04  1.000000e+01  4.487891e+00  4.488140e+00  8.84e+01  6.666651e-02
6.878773e+05  7.162811e+06  9.192141e+02  1.000000e-04  1.000000e+01  4.532714e+00  4.539388e+00  8.91e+01  6.326197e-02
6.878773e+05  7.163011e+06  9.259313e+02  1.000000e-04  1.000000e+01  4.454019e+00  4.475029e+00  8.74e+01  6.327428e-02
6.878773e+05  7.163211e+06  9.312054e+02  1.000000e-04  1.000000e+01  4.369519e+00  4.386086e+00  8.50e+01  6.500956e-02
6.878773e+05  7.163411e+06  9.316862e+02  1.000000e-04  1.000000e+01  4.234238e+00  4.237298e+00  8.37e+01  6.893521e-02
6.878773e+05  7.163611e+06  9.162103e+02  1.000000e-04  1.000000e+01  4.087058e+00  4.088083e+00  8.51e+01  9.039798e-02
6.878773e+05  7.163811e+06  9.212908e+02  1.444113e-01  1.000000e+01  3.783341e+00  3.786716e+00  8.57e+01  1.255259e-01
6.878773e+05  7.164011e+06  9.211465e+02  1.953819e-02  1.000000e+01  4.253267e+00  4.257608e+00  8.57e+01  9.655586e-02
6.878773e+05  7.164211e+06  9.300042e+02  1.000000e-04  1.000000e+01  4.072129e+00  4.077019e+00  8.59e+01  9.346015e-02
6.878773e+05  7.164411e+06  9.190562e+02  1.000000e-04  1.000000e+01  3.971808e+00  3.979022e+00  8.59e+01  9.110350e-02
6.878773e+05  7.164611e+06  9.197343e+02  1.000000e-04  1.000000e+01  4.078638e+00  4.087914e+00  8.53e+01  8.100405e-02
6.878773e+05  7.164811e+06  9.182822e+02  1.000000e-04  1.000000e+01  4.074180e+00  4.086471e+00  8.43e+01  7.395731e-02
6.878773e+05  7.165011e+06  9.152863e+02  1.000000e-04  1.000000e+01  4.130519e+00  4.140017e+00  8.39e+01  8.324643e-02
6.878773e+05  7.165211e+06  9.135706e+02  1.000000e-04  1.000000e+01  4.145322e+00  4.151544e+00  8.35e+01  8.042895e-02
6.878773e+05  7.165411e+06  9.131033e+02  2.295600e-02  1.000000e+01  4.071356e+00  4.076026e+00  8.29e+01  9.638400e-02
6.878773e+05  7.165611e+06  9.102463e+02  1.000000e-04  1.000000e+01  4.025512e+00  4.025820e+00  8.21e+01  7.559480e-02
6.878773e+05  7.165811e+06  9.105466e+02  1.000000e-04  1.000000e+01  3.875778e+00  3.875782e+00  8.25e+01  8.590540e-02
6.878773e+05  7.166011e+06  9.013547e+02  2.398684e-03  1.000000e+01  3.920552e+00  3.920855e+00  8.26e+01  8.574402e-02
6.878773e+05  7.166211e+06  8.964501e+02  2.777132e-02  1.000000e+01  3.866910e+00  3.867770e+00  8.31e+01  1.019251e-01
6.878773e+05  7.166411e+06  8.787476e+02  1.453369e-02  1.000000e+01  3.963758e+00  3.964324e+00  8.45e+01  1.032357e-01
6.878773e+05  7.166611e+06  8.822467e+02  1.000000e-04  1.000000e+01  4.384475e+00  4.386367e+00  8.51e+01  7.326269e-02
6.878773e+05  7.166811e+06  8.998904e+02  2.546240e-04  1.000000e+01  4.453341e+00  4.460184e+00  8.38e+01  8.585276e-02
6.878773e+05  7.167011e+06  8.919213e+02  1.010635e-04  1.000000e+01  4.718746e+00  4.723043e+00  8.34e+01  6.122224e-02
6.878773e+05  7.167211e+06  9.133387e+02  1.000000e-04  1.000000e+01  4.713896e+00  4.717357e+00  8.37e+01  6.111435e-02
6.878773e+05  7.167411e+06  9.152746e+02  5.327907e-04  1.000000e+01  4.470635e+00  4.480924e+00  8.38e+01  8.274643e-02
6.878773e+05  7.167611e+06  9.073994e+02  9.497436e-04  1.000000e+01  4.055303e+00  4.076072e+00  8.19e+01  9.169787e-02
6.878773e+05  7.167811e+06  9.005441e+02  2.217901e-03  1.000000e+01  3.786045e+00  3.796476e+00  7.87e+01  1.052679e-01
6.878773e+05  7.168011e+06  8.943074e+02  1.067566e-03  1.000000e+01  3.577127e+00  3.577356e+00  7.80e+01  1.059166e-01
6.878773e+05  7.168211e+06  9.090118e+02  1.959602e-02  1.000000e+01  3.626276e+00  3.626325e+00  8.03e+01  9.978844e-02
6.878773e+05  7.168411e+06  9.086284e+02  3.785575e-02  1.000000e+01  3.548704e+00  3.548887e+00  8.20e+01  1.163078e-01
6.878773e+05  7.168611e+06  9.236001e+02  1.460813e-02  1.000000e+01  3.615427e+00  3.616401e+00  8.25e+01  1.081786e-01
6.878773e+05  7.168811e+06  9.306017e+02  2.363369e-04  1.000000e+01  3.951604e+00  3.956667e+00  8.03e+01  9.457368e-02
6.878773e+05  7.169011e+06  9.309448e+02  1.150657e-02  1.000000e+01  3.910632e+00  3.913246e+00  7.82e+01  1.177274e-01
6.878773e+05  7.169211e+06  9.185013e+02  3.927096e-04  1.000000e+01  4.159672e+00  4.159836e+00  7.75e+01  8.593629e-02
6.878773e+05  7.169411e+06  9.107063e+02  1.000000e-04  1.000000e+01  4.115390e+00  4.116040e+00  7.72e+01  6.794772e-02
6.878773e+05  7.169611e+06  9.136003e+02  4.935741e-04  1.000000e+01  4.045743e+00  4.047344e+00  7.73e+01  8.347866e-02
6.878773e+05  7.169811e+06  9.120820e+02  3.896427e-03  1.000000e+01  3.924322e+00  3.928376e+00  7.71e+01  1.043472e-01
6.878773e+05  7.170011e+06  9.140774e+02  2.339049e-02  1.000000e+01  3.967513e+00  3.973467e+00  7.72e+01  1.053012e-01
6.878773e+05  7.170211e+06  9.067937e+02  7.129147e-03  1.000000e+01  4.006991e+00  4.011832e+00  7.71e+01  9.782754e-02
6.878773e+05  7.170411e+06  9.027625e+02  6.594356e-03  1.000000e+01  4.040626e+00  4.048290e+00  7.79e+01  9.889489e-02
6.878773e+05  7.170611e+06  9.072655e+02  3.105057e-02  1.000000e+01  4.052717e+00  4.057729e+00  7.92e+01  1.114251e-01
6.878773e+05  7.170811e+06  9.146940e+02  4.787866e-02  1.000000e+01  4.182420e+00  4.183772e+00  7.95e+01  1.130641e-01
6.878773e+05  7.171011e+06  9.154439e+02  2.220640e-02  1.000000e+01  4.297526e+00  4.298155e+00  7.89e+01  1.090204e-01
6.878773e+05  7.171211e+06  9.079534e+02  2.297973e-02  1.000000e+01  4.152701e+00  4.153315e+00  7.83e+01  1.158418e-01
6.878773e+05  7.171411e+06  9.013780e+02  1.977420e-04  1.000000e+01  4.139647e+00  4.139666e+00  7.76e+01  8.198599e-02
6.878773e+05  7.171611e+06  8.956398e+02  1.000000e-04  1.000000e+01  4.291523e+00  4.291762e+00  7.64e+01  6.453033e-02
6.878773e+05  7.171811e+06  8.881717e+02  1.000000e-04  1.000000e+01  4.189839e+00  4.190007e+00  7.44e+01  6.631568e-02
6.878773e+05  7.172011e+06  8.876382e+02  2.459248e-02  1.000000e+01  4.036502e+00  4.037854e+00  7.37e+01  9.599746e-02
6.878773e+05  7.172211e+06  8.927328e+02  1.758729e-02  1.000000e+01  4.025710e+00  4.028481e+00  7.45e+01  1.023541e-01
6.878773e+05  7.172411e+06  8.935377e+02  4.849293e-02  1.000000e+01  4.160585e+00  4.164392e+00  7.57e+01  1.104101e-01
6.878773e+05  7.172611e+06  8.921738e+02  1.631678e-02  1.000000e+01  4.195521e+00  4.199342e+00  7.66e+01  9.667604e-02
6.878773e+05  7.172811e+06  8.915504e+02  1.047456e-02  1.000000e+01  4.240290e+00  4.241573e+00  7.64e+01  1.033596e-01
6.878773e+05  7.173011e+06  8.896070e+02  1.212707e-02  1.000000e+01  4.454624e+00  4.455752e+00  7.57e+01  8.605126e-02
6.878773e+05  7.173211e+06  8.914318e+02  4.106582e-03  1.000000e+01  4.529447e+00  4.532240e+00  7.56e+01  1.009714e-01
6.878773e+05  7.173411e+06  8.895934e+02  3.356954e-02  1.000000e+01  4.498254e+00  4.504692e+00  7.65e+01  1.027105e-01
6.878773e+05  7.173611e+06  8.830202e+02  1.473778e-03  1.000000e+01  4.346866e+00  4.349153e+00  7.72e+01  9.839349e-02
6.878773e+05  7.173811e+06  8.813007e+02  1.000000e-04  1.000000e+01  4.243089e+00  4.243195e+00  7.74e+01  6.642953e-02
6.878773e+05  7.174011e+06  8.863295e+02  1.088678e-02  1.000000e+01  3.608583e+00  3.608852e+00  7.77e+01  9.395525e-02
6.878773e+05  7.174211e+06  8.855322e+02  5.247880e-04  1.000000e+01  3.329646e+00  3.335359e+00  7.55e+01  1.022022e-01
6.878773e+05  7.174411e+06  8.876178e+02  9.794904e-03  1.000000e+01  3.588311e+00  3.594501e+00  7.34e+01  1.131576e-01
6.878773e+05  7.174611e+06  9.040787e+02  2.404523e-01  1.000000e+01  3.597579e+00  3.601198e+00  7.41e+01  1.573261e-01
6.878773e+05  7.174811e+06  9.033240e+02  1.542388e-01  1.000000e+01  3.583593e+00  3.587438e+00  7.47e+01  1.510219e-01
6.878773e+05  7.175011e+06  9.024691e+02  1.903221e-01  1.000000e+01  3.675370e+00  3.682791e+00  7.34e+01  1.513247e-01
6.878773e+05  7.175211e+06  9.015022e+02  1.745033e-01  1.000000e+01  4.056219e+00  4.060178e+00  7.26e+01  1.348976e-01
6.878773e+05  7.175411e+06  9.060529e+02  1.000000e-04  1.000000e+01  4.365168e+00  4.366148e+00  7.29e+01  7.228326e-02
6.878773e+05  7.175611e+06  9.148117e+02  5.799002e-02  1.000000e+01  3.959946e+00  3.960515e+00  7.31e+01  1.268228e-01
6.878773e+05  7.175811e+06  9.184106e+02  2.795008e-01  1.000000e+01  3.716715e+00  3.716984e+00  7.34e+01  1.709753e-01
6.878773e+05  7.176011e+06  9.216688e+02  6.869304e-02  1.000000e+01  3.738905e+00  3.739343e+00  7.27e+01  1.617528e-01
6.878773e+05  7.176211e+06  9.179956e+02  8.307856e-02  1.000000e+01  3.832978e+00  3.832993e+00  7.22e+01  1.294118e-01
6.878773e+05  7.176411e+06  9.079508e+02  5.790145e-01  1.000000e+01  3.554232e+00  3.554291e+00  7.24e+01  1.854659e-01
6.878773e+05  7.176611e+06  9.148837e+02  1.003669e-01  1.000000e+01  3.661163e+00  3.661360e+00  7.23e+01  1.667852e-01
6.878773e+05  7.176811e+06  9.051592e+02  1.489601e-01  1.000000e+01  4.158961e+00  4.159585e+00  7.31e+01  1.353233e-01
6.878773e+05  7.177011e+06  9.014768e+02  6.922633e-02  1.000000e+01  4.333617e+00  4.334883e+00  7.39e+01  1.514840e-01
6.878773e+05  7.177211e+06  8.987634e+02  3.454395e-03  1.000000e+01  4.514870e+00  4.516291e+00  7.45e+01  1.152058e-01
6.878773e+05  7.177411e+06  8.977982e+02  1.000000e-04  1.000000e+01  4.270983e+00  4.272586e+00  7.50e+01  9.225421e-02
6.878773e+05  7.177611e+06  8.926597e+02  4.927276e-02  1.000000e+01  3.821675e+00  3.822361e+00  7.53e+01  1.379678e-01
6.878773e+05  7.177811e+06  8.917490e+02  2.585307e-01  1.000000e+01  3.671962e+00  3.672180e+00  7.52e+01  1.610844e-01
6.878773e+05  7.178011e+06  8.891470e+02  3.592415e-02  1.000000e+01  3.996266e+00  3.996542e+00  7.53e+01  1.394006e-01
6.878773e+05  7.178211e+06  8.880580e+02  3.069278e-03  1.000000e+01  4.529612e+00  4.530050e+00  7.59e+01  1.063869e-01
6.878773e+05  7.178411e+06  8.873063e+02  2.249151e-03  1.000000e+01  4.704736e+00  4.705075e+00  7.71e+01  1.023880e-01
6.878773e+05  7.178611e+06  8.880472e+02  1.912632e-04  1.000000e+01  4.722464e+00  4.722919e+00  7.79e+01  8.322731e-02
6.878773e+05  7.178811e+06  9.086705e+02  1.000000e-04  1.000000e+01  4.863793e+00  4.867553e+00  7.76e+01  7.875137e-02
6.878773e+05  7.179011e+06  9.090789e+02  1.000000e-04  1.000000e+01  4.805769e+00  4.806915e+00  7.75e+01  5.939364e-02
6.878773e+05  7.179211e+06  8.946160e+02  1.000000e-04  1.000000e+01  4.525333e+00  4.531094e+00  7.74e+01  6.111866e-02
6.878773e+05  7.179411e+06  8.955225e+02  1.000000e-04  1.000000e+01  4.490871e+00  4.496448e+00  7.65e+01  6.111374e-02
6.878773e+05  7.179611e+06  8.866820e+02  1.000000e-04  1.000000e+01  4.444632e+00  4.451625e+00  7.66e+01  6.421849e-02
6.878773e+05  7.179811e+06  8.863742e+02  6.819154e-04  1.000000e+01  4.221782e+00  4.228646e+00  7.67e+01  8.690298e-02
6.878773e+05  7.180011e+06  8.974982e+02  2.169173e-04  1.000000e+01  4.121272e+00  4.129938e+00  7.70e+01  7.713674e-02
6.878773e+05  7.180211e+06  8.999163e+02  4.694152e-02  1.000000e+01  3.894017e+00  3.900170e+00  7.62e+01  1.181226e-01
